                                                                                                 05 Nov 2019 00:51:59
Civil Air Patrol Use Only
Satellite-Satellite1:  J2000 Position & Velocity


       Time (UTCG)             x (km)          y (km)          z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
12 Nov 2018 03:44:42.485    -1099.483216    -1586.100655    -6606.762884       0.783073       7.321642      -1.874852
12 Nov 2018 03:44:52.485    -1091.585788    -1512.789262    -6625.108119       0.796397       7.340488      -1.794157
12 Nov 2018 03:45:02.485    -1083.555601    -1439.293860    -6642.645296       0.809624       7.358443      -1.713242
12 Nov 2018 03:45:12.485    -1075.393628    -1365.623384    -6659.372257       0.822754       7.375503      -1.632116
12 Nov 2018 03:45:22.485    -1067.100859    -1291.786790    -6675.286945       0.835783       7.391666      -1.550789
12 Nov 2018 03:45:32.485    -1058.678300    -1217.793052    -6690.387397       0.848711       7.406931      -1.469270
12 Nov 2018 03:45:42.485    -1050.126972    -1143.651168    -6704.671749       0.861537       7.421295      -1.387571
12 Nov 2018 03:45:52.485    -1041.447912    -1069.370151    -6718.138236       0.874258       7.434758      -1.305699
12 Nov 2018 03:46:02.485    -1032.642172     -994.959031    -6730.785189       0.886873       7.447316      -1.223665
12 Nov 2018 03:46:12.485    -1023.710818     -920.426857    -6742.611039       0.899380       7.458968      -1.141480
12 Nov 2018 03:46:22.485    -1014.654933     -845.782690    -6753.614314       0.911779       7.469714      -1.059152
12 Nov 2018 03:46:32.485    -1005.475615     -771.035609    -6763.793642       0.924067       7.479551      -0.976692
12 Nov 2018 03:46:42.485     -996.173976     -696.194701    -6773.147750       0.936243       7.488479      -0.894110
12 Nov 2018 03:46:52.485     -986.751142     -621.269070    -6781.675462       0.948305       7.496496      -0.811415
12 Nov 2018 03:47:02.485     -977.208255     -546.267829    -6789.375705       0.960253       7.503601      -0.728617
12 Nov 2018 03:47:12.485     -967.546471     -471.200101    -6796.247502       0.972084       7.509793      -0.645727
12 Nov 2018 03:47:22.485     -957.766961     -396.075017    -6802.289977       0.983798       7.515072      -0.562755
12 Nov 2018 03:47:32.485     -947.870909     -320.901718    -6807.502354       0.995392       7.519436      -0.479709
12 Nov 2018 03:47:42.485     -937.859514     -245.689351    -6811.883957       1.006866       7.522885      -0.396601
12 Nov 2018 03:47:52.485     -927.733988     -170.447067    -6815.434209       1.018218       7.525419      -0.313441
12 Nov 2018 03:48:02.485     -917.495558      -95.184025    -6818.152634       1.029447       7.527037      -0.230238
12 Nov 2018 03:48:12.485     -907.145464      -19.909384    -6820.038856       1.040551       7.527739      -0.147002
12 Nov 2018 03:48:22.485     -896.684959       55.367693    -6821.092601       1.051529       7.527524      -0.063744
12 Nov 2018 03:48:32.485     -886.115312      130.638041    -6821.313692       1.062379       7.526393       0.019527
12 Nov 2018 03:48:42.485     -875.437802      205.892496    -6820.702055       1.073101       7.524345       0.102800
12 Nov 2018 03:48:52.485     -864.653722      281.121895    -6819.257715       1.083693       7.521382       0.186066
12 Nov 2018 03:49:02.485     -853.764380      356.317076    -6816.980799       1.094154       7.517502       0.269314
12 Nov 2018 03:49:12.485     -842.771094      431.468882    -6813.871533       1.104482       7.512707       0.352534
12 Nov 2018 03:49:22.485     -831.675195      506.568158    -6809.930243       1.114676       7.506996       0.435717
12 Nov 2018 03:49:32.485     -820.478030      581.605755    -6805.157356       1.124735       7.500371       0.518852
12 Nov 2018 03:49:42.485     -809.180953      656.572530    -6799.553399       1.134658       7.492832       0.601929
12 Nov 2018 03:49:52.485     -797.785335      731.459348    -6793.119000       1.144443       7.484380       0.684939
12 Nov 2018 03:50:02.485     -786.292555      806.257083    -6785.854886       1.154090       7.475015       0.767870
12 Nov 2018 03:50:12.485     -774.704007      880.956616    -6777.761885       1.163596       7.464740       0.850714
12 Nov 2018 03:50:22.485     -763.021096      955.548840    -6768.840924       1.172962       7.453554       0.933461
12 Nov 2018 03:50:32.485     -751.245237     1030.024661    -6759.093030       1.182186       7.441459       1.016099
12 Nov 2018 03:50:42.485     -739.377858     1104.374995    -6748.519332       1.191266       7.428457       1.098620
12 Nov 2018 03:50:52.485     -727.420397     1178.590774    -6737.121055       1.200202       7.414548       1.181013
12 Nov 2018 03:51:02.485     -715.374304     1252.662942    -6724.899527       1.208992       7.399735       1.263269
12 Nov 2018 03:51:12.485     -703.241039     1326.582462    -6711.856174       1.217636       7.384019       1.345377
12 Nov 2018 03:51:22.485     -691.022074     1400.340312    -6697.992520       1.226132       7.367401       1.427327
12 Nov 2018 03:51:32.485     -678.718890     1473.927487    -6683.310192       1.234480       7.349884       1.509110
12 Nov 2018 03:51:42.485     -666.332979     1547.335003    -6667.810913       1.242677       7.331470       1.590716
12 Nov 2018 03:51:52.485     -653.865844     1620.553895    -6651.496505       1.250724       7.312160       1.672134
12 Nov 2018 03:52:02.485     -641.318995     1693.575219    -6634.368890       1.258620       7.291956       1.753355
12 Nov 2018 03:52:12.485     -628.693957     1766.390052    -6616.430089       1.266362       7.270862       1.834370
12 Nov 2018 03:52:22.485     -615.992260     1838.989497    -6597.682220       1.273951       7.248879       1.915167
12 Nov 2018 03:52:32.485     -603.215446     1911.364678    -6578.127502       1.281386       7.226010       1.995738
12 Nov 2018 03:52:42.485     -590.365066     1983.506747    -6557.768250       1.288664       7.202257       2.076072
12 Nov 2018 03:52:52.485     -577.442679     2055.406881    -6536.606878       1.295787       7.177623       2.156160
12 Nov 2018 03:53:02.485     -564.449856     2127.056286    -6514.645896       1.302752       7.152112       2.235993
12 Nov 2018 03:53:12.485     -551.388174     2198.446196    -6491.887913       1.309558       7.125725       2.315559
12 Nov 2018 03:53:22.485     -538.259218     2269.567874    -6468.335635       1.316206       7.098466       2.394850
12 Nov 2018 03:53:32.485     -525.064586     2340.412615    -6443.991865       1.322694       7.070338       2.473856
12 Nov 2018 03:53:42.485     -511.805879     2410.971746    -6418.859500       1.329021       7.041344       2.552567
12 Nov 2018 03:53:52.485     -498.484709     2481.236625    -6392.941536       1.335186       7.011488       2.630974
12 Nov 2018 03:54:02.485     -485.102695     2551.198646    -6366.241064       1.341189       6.980773       2.709067
12 Nov 2018 03:54:12.485     -471.661463     2620.849237    -6338.761269       1.347030       6.949203       2.786837
12 Nov 2018 03:54:22.485     -458.162650     2690.179861    -6310.505432       1.352706       6.916780       2.864274
12 Nov 2018 03:54:32.485     -444.607895     2759.182019    -6281.476929       1.358218       6.883510       2.941369
12 Nov 2018 03:54:42.485     -430.998848     2827.847250    -6251.679231       1.363564       6.849396       3.018112
12 Nov 2018 03:54:52.485     -417.337164     2896.167130    -6221.115902       1.368745       6.814441       3.094493
12 Nov 2018 03:55:02.485     -403.624506     2964.133278    -6189.790600       1.373759       6.778650       3.170505
12 Nov 2018 03:55:12.485     -389.862543     3031.737351    -6157.707076       1.378606       6.742027       3.246136
12 Nov 2018 03:55:22.485     -376.052951     3098.971050    -6124.869175       1.383285       6.704576       3.321379
12 Nov 2018 03:55:32.485     -362.197410     3165.826118    -6091.280834       1.387795       6.666301       3.396223
12 Nov 2018 03:55:42.485     -348.297609     3232.294341    -6056.946081       1.392137       6.627207       3.470659
12 Nov 2018 03:55:52.485     -334.355241     3298.367552    -6021.869037       1.396309       6.587299       3.544679
12 Nov 2018 03:56:02.485     -320.372004     3364.037629    -5986.053915       1.400310       6.546581       3.618273
12 Nov 2018 03:56:12.485     -306.349605     3429.296497    -5949.505018       1.404141       6.505058       3.691433
12 Nov 2018 03:56:22.485     -292.289751     3494.136127    -5912.226739       1.407801       6.462735       3.764148
12 Nov 2018 03:56:32.485     -278.194159     3558.548543    -5874.223562       1.411289       6.419616       3.836411
12 Nov 2018 03:56:42.485     -264.064548     3622.525815    -5835.500061       1.414605       6.375707       3.908212
12 Nov 2018 03:56:52.485     -249.902641     3686.060068    -5796.060899       1.417748       6.331013       3.979542
12 Nov 2018 03:57:02.485     -235.710168     3749.143476    -5755.910825       1.420718       6.285539       4.050392
12 Nov 2018 03:57:12.485     -221.488861     3811.768267    -5715.054679       1.423515       6.239291       4.120755
12 Nov 2018 03:57:22.485     -207.240458     3873.926724    -5673.497388       1.426137       6.192273       4.190620
12 Nov 2018 03:57:32.485     -192.966697     3935.611183    -5631.243964       1.428586       6.144492       4.259980
12 Nov 2018 03:57:42.485     -178.669324     3996.814038    -5588.299508       1.430860       6.095953       4.328825
12 Nov 2018 03:57:52.485     -164.350084     4057.527739    -5544.669205       1.432959       6.046662       4.397148
12 Nov 2018 03:58:02.485     -150.010730     4117.744794    -5500.358326       1.434883       5.996625       4.464939
12 Nov 2018 03:58:12.485     -135.653013     4177.457769    -5455.372225       1.436631       5.945847       4.532190
12 Nov 2018 03:58:22.485     -121.278690     4236.659290    -5409.716343       1.438204       5.894335       4.598894
12 Nov 2018 03:58:32.485     -106.889519     4295.342045    -5363.396202       1.439601       5.842095       4.665041
12 Nov 2018 03:58:42.485      -92.487260     4353.498783    -5316.417407       1.440822       5.789133       4.730623
12 Nov 2018 03:58:52.485      -78.073676     4411.122315    -5268.785647       1.441866       5.735455       4.795633
12 Nov 2018 03:59:02.485      -63.650532     4468.205514    -5220.506690       1.442734       5.681067       4.860061
12 Nov 2018 03:59:12.485      -49.219593     4524.741322    -5171.586387       1.443425       5.625977       4.923901
12 Nov 2018 03:59:22.485      -34.782628     4580.722741    -5122.030667       1.443939       5.570191       4.987143
12 Nov 2018 03:59:32.485      -20.341403     4636.142842    -5071.845541       1.444276       5.513715       5.049781
12 Nov 2018 03:59:42.485       -5.897691     4690.994763    -5021.037096       1.444437       5.456556       5.111805
12 Nov 2018 03:59:52.485        8.546741     4745.271709    -4969.611501       1.444420       5.398721       5.173210
12 Nov 2018 04:00:02.485       22.990120     4798.966954    -4917.574999       1.444226       5.340217       5.233986
12 Nov 2018 04:00:12.485       37.430676     4852.073842    -4864.933910       1.443855       5.281051       5.294126
12 Nov 2018 04:00:22.485       51.866638     4904.585788    -4811.694632       1.443307       5.221230       5.353622
12 Nov 2018 04:00:32.485       66.296234     4956.496278    -4757.863638       1.442582       5.160761       5.412468
12 Nov 2018 04:00:42.485       80.717694     5007.798869    -4703.447473       1.441680       5.099651       5.470655
12 Nov 2018 04:00:52.485       95.129247     5058.487193    -4648.452759       1.440601       5.037909       5.528176
12 Nov 2018 04:01:02.485      109.529126     5108.554955    -4592.886189       1.439345       4.975540       5.585025
12 Nov 2018 04:01:12.485      123.915560     5157.995935    -4536.754528       1.437912       4.912553       5.641193
12 Nov 2018 04:01:22.485      138.286784     5206.803989    -4480.064614       1.436303       4.848956       5.696674
12 Nov 2018 04:01:32.485      152.641031     5254.973048    -4422.823355       1.434517       4.784756       5.751461
12 Nov 2018 04:01:42.485      166.976538     5302.497122    -4365.037728       1.432555       4.719960       5.805547
12 Nov 2018 04:01:52.485      181.291543     5349.370298    -4306.714780       1.430417       4.654578       5.858924
12 Nov 2018 04:02:02.485      195.584286     5395.586742    -4247.861625       1.428103       4.588615       5.911587
12 Nov 2018 04:02:12.485      209.853009     5441.140700    -4188.485446       1.425613       4.522082       5.963528
12 Nov 2018 04:02:22.485      224.095958     5486.026496    -4128.593491       1.422948       4.454985       6.014741
12 Nov 2018 04:02:32.485      238.311379     5530.238539    -4068.193075       1.420107       4.387332       6.065219
12 Nov 2018 04:02:42.485      252.497525     5573.771318    -4007.291576       1.417093       4.319133       6.114956
12 Nov 2018 04:02:52.485      266.652648     5616.619403    -3945.896437       1.413903       4.250395       6.163946
12 Nov 2018 04:03:02.485      280.775007     5658.777450    -3884.015164       1.410540       4.181127       6.212182
12 Nov 2018 04:03:12.485      294.862861     5700.240197    -3821.655325       1.407002       4.111337       6.259658
12 Nov 2018 04:03:22.485      308.914477     5741.002469    -3758.824549       1.403292       4.041033       6.306369
12 Nov 2018 04:03:32.485      322.928123     5781.059175    -3695.530524       1.399408       3.970225       6.352307
12 Nov 2018 04:03:42.485      336.902072     5820.405310    -3631.781000       1.395353       3.898920       6.397468
12 Nov 2018 04:03:52.485      350.834602     5859.035957    -3567.583783       1.391125       3.827128       6.441845
12 Nov 2018 04:04:02.485      364.723996     5896.946285    -3502.946737       1.386725       3.754858       6.485433
12 Nov 2018 04:04:12.485      378.568542     5934.131552    -3437.877782       1.382155       3.682118       6.528225
12 Nov 2018 04:04:22.485      392.366531     5970.587106    -3372.384896       1.377414       3.608917       6.570218
12 Nov 2018 04:04:32.485      406.116263     6006.308383    -3306.476107       1.372504       3.535264       6.611405
12 Nov 2018 04:04:42.485      419.816040     6041.290909    -3240.159501       1.367424       3.461168       6.651781
12 Nov 2018 04:04:52.485      433.464172     6075.530301    -3173.443214       1.362175       3.386639       6.691340
12 Nov 2018 04:05:02.485      447.058975     6109.022269    -3106.335433       1.356758       3.311685       6.730079
12 Nov 2018 04:05:12.485      460.598771     6141.762614    -3038.844398       1.351173       3.236316       6.767990
12 Nov 2018 04:05:22.485      474.081888     6173.747227    -2970.978395       1.345422       3.160540       6.805071
