                                                                                                 01 Nov 2019 01:44:29
Civil Air Patrol Use Only
Satellite-Satellite2:  J2000 Position & Velocity


       Time (UTCG)             x (km)          y (km)          z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
12 Nov 2018 00:43:02.485     -626.039757     1759.232883    -6618.586598       1.281948       7.270522       1.824946
12 Nov 2018 00:43:12.485     -613.182365     1831.829362    -6599.932834       1.289504       7.248626       1.905770
12 Nov 2018 00:43:22.485     -600.250191     1904.202457    -6580.471942       1.296904       7.225845       1.986370
12 Nov 2018 00:43:32.485     -587.244807     1976.343317    -6560.206225       1.304146       7.202180       2.066734
12 Nov 2018 00:43:42.485     -574.167792     2048.243121    -6539.138083       1.311230       7.177634       2.146853
12 Nov 2018 00:43:52.485     -561.020735     2119.893074    -6517.270017       1.318155       7.152210       2.226717
12 Nov 2018 00:44:02.485     -547.805232     2191.284408    -6494.604622       1.324919       7.125911       2.306317
12 Nov 2018 00:44:12.485     -534.522890     2262.408387    -6471.144592       1.331522       7.098740       2.385643
12 Nov 2018 00:44:22.485     -521.175324     2333.256305    -6446.892717       1.337964       7.070699       2.464684
12 Nov 2018 00:44:32.485     -507.764155     2403.819485    -6421.851886       1.344243       7.041793       2.543432
12 Nov 2018 00:44:42.485     -494.291014     2474.089288    -6396.025081       1.350358       7.012024       2.621877
12 Nov 2018 00:44:52.485     -480.757539     2544.057103    -6369.415381       1.356309       6.981396       2.700010
12 Nov 2018 00:45:02.485     -467.165376     2613.714359    -6342.025962       1.362096       6.949913       2.777820
12 Nov 2018 00:45:12.485     -453.516179     2683.052518    -6313.860093       1.367716       6.917577       2.855298
12 Nov 2018 00:45:22.485     -439.811608     2752.063079    -6284.921140       1.373170       6.884394       2.932435
12 Nov 2018 00:45:32.485     -426.053331     2820.737579    -6255.212561       1.378457       6.850366       3.009221
12 Nov 2018 00:45:42.485     -412.243022     2889.067595    -6224.737911       1.383577       6.815498       3.085648
12 Nov 2018 00:45:52.485     -398.382361     2957.044742    -6193.500836       1.388527       6.779793       3.161705
12 Nov 2018 00:46:02.485     -384.473038     3024.660678    -6161.505078       1.393309       6.743256       3.237383
12 Nov 2018 00:46:12.485     -370.516744     3091.907100    -6128.754469       1.397921       6.705891       3.312673
12 Nov 2018 00:46:22.485     -356.515181     3158.775752    -6095.252936       1.402363       6.667702       3.387566
12 Nov 2018 00:46:32.485     -342.470054     3225.258418    -6061.004498       1.406634       6.628695       3.462053
12 Nov 2018 00:46:42.485     -328.383074     3291.346928    -6026.013265       1.410733       6.588872       3.536124
12 Nov 2018 00:46:52.485     -314.255958     3357.033159    -5990.283439       1.414661       6.548240       3.609770
12 Nov 2018 00:47:02.485     -300.090428     3422.309034    -5953.819312       1.418416       6.506802       3.682982
12 Nov 2018 00:47:12.485     -285.888213     3487.166524    -5916.625268       1.421998       6.464563       3.755752
12 Nov 2018 00:47:22.485     -271.651043     3551.597649    -5878.705780       1.425407       6.421529       3.828070
12 Nov 2018 00:47:32.485     -257.380656     3615.594479    -5840.065410       1.428642       6.377705       3.899927
12 Nov 2018 00:47:42.485     -243.078793     3679.149134    -5800.708812       1.431702       6.333095       3.971314
12 Nov 2018 00:47:52.485     -228.747199     3742.253788    -5760.640724       1.434588       6.287706       4.042223
12 Nov 2018 00:48:02.485     -214.387625     3804.900665    -5719.865976       1.437298       6.241541       4.112645
12 Nov 2018 00:48:12.485     -200.001823     3867.082046    -5678.389483       1.439833       6.194607       4.182570
12 Nov 2018 00:48:22.485     -185.591551     3928.790264    -5636.216249       1.442192       6.146910       4.251992
12 Nov 2018 00:48:32.485     -171.158568     3990.017710    -5593.351363       1.444375       6.098454       4.320899
12 Nov 2018 00:48:42.485     -156.704639     4050.756829    -5549.800001       1.446381       6.049245       4.389285
12 Nov 2018 00:48:52.485     -142.231530     4111.000127    -5505.567422       1.448211       5.999290       4.457141
12 Nov 2018 00:49:02.485     -127.741010     4170.740166    -5460.658973       1.449863       5.948595       4.524458
12 Nov 2018 00:49:12.485     -113.234851     4229.969570    -5415.080083       1.451339       5.897164       4.591228
12 Nov 2018 00:49:22.485      -98.714828     4288.681020    -5368.836264       1.452636       5.845005       4.657442
12 Nov 2018 00:49:32.485      -84.182717     4346.867262    -5321.933114       1.453756       5.792124       4.723093
12 Nov 2018 00:49:42.485      -69.640296     4404.521103    -5274.376311       1.454698       5.738526       4.788172
12 Nov 2018 00:49:52.485      -55.089346     4461.635414    -5226.171615       1.455462       5.684218       4.852670
12 Nov 2018 00:50:02.485      -40.531648     4518.203129    -5177.324866       1.456048       5.629208       4.916581
12 Nov 2018 00:50:12.485      -25.968986     4574.217248    -5127.841987       1.456455       5.573500       4.979895
12 Nov 2018 00:50:22.485      -11.403142     4629.670838    -5077.728978       1.456684       5.517103       5.042605
12 Nov 2018 00:50:32.485        3.164099     4684.557033    -5026.991919       1.456734       5.460022       5.104704
12 Nov 2018 00:50:42.485       17.730950     4738.869032    -4975.636969       1.456606       5.402265       5.166182
12 Nov 2018 00:50:52.485       32.295627     4792.600106    -4923.670362       1.456299       5.343839       5.227034
12 Nov 2018 00:51:02.485       46.856344     4845.743595    -4871.098411       1.455814       5.284749       5.287250
12 Nov 2018 00:51:12.485       61.411315     4898.292908    -4817.927505       1.455150       5.225005       5.346824
12 Nov 2018 00:51:22.485       75.958755     4950.241527    -4764.164106       1.454308       5.164612       5.405747
12 Nov 2018 00:51:32.485       90.496878     5001.583004    -4709.814754       1.453287       5.103578       5.464013
12 Nov 2018 00:51:42.485      105.023901     5052.310966    -4654.886059       1.452088       5.041910       5.521614
12 Nov 2018 00:51:52.485      119.538040     5102.419114    -4599.384708       1.450710       4.979616       5.578543
12 Nov 2018 00:52:02.485      134.037512     5151.901220    -4543.317458       1.449155       4.916703       5.634793
12 Nov 2018 00:52:12.485      148.520537     5200.751137    -4486.691138       1.447421       4.853179       5.690356
12 Nov 2018 00:52:22.485      162.985335     5248.962791    -4429.512648       1.445509       4.789052       5.745226
12 Nov 2018 00:52:32.485      177.430129     5296.530185    -4371.788957       1.443420       4.724328       5.799395
12 Nov 2018 00:52:42.485      191.853143     5343.447401    -4313.527104       1.441153       4.659017       5.852857
12 Nov 2018 00:52:52.485      206.252604     5389.708600    -4254.734197       1.438709       4.593126       5.905605
12 Nov 2018 00:53:02.485      220.626742     5435.308022    -4195.417409       1.436089       4.526663       5.957632
12 Nov 2018 00:53:12.485      234.973788     5480.239987    -4135.583981       1.433291       4.459636       6.008932
12 Nov 2018 00:53:22.485      249.291978     5524.498896    -4075.241219       1.430317       4.392054       6.059498
12 Nov 2018 00:53:32.485      263.579549     5568.079232    -4014.396495       1.427168       4.323923       6.109323
12 Nov 2018 00:53:42.485      277.834743     5610.975561    -3953.057243       1.423842       4.255253       6.158402
12 Nov 2018 00:53:52.485      292.055805     5653.182531    -3891.230962       1.420341       4.186053       6.206728
12 Nov 2018 00:54:02.485      306.240985     5694.694874    -3828.925211       1.416665       4.116329       6.254295
12 Nov 2018 00:54:12.485      320.388533     5735.507406    -3766.147611       1.412815       4.046092       6.301097
12 Nov 2018 00:54:22.485      334.496708     5775.615030    -3702.905845       1.408791       3.975349       6.347127
12 Nov 2018 00:54:32.485      348.563771     5815.012734    -3639.207654       1.404593       3.904109       6.392381
12 Nov 2018 00:54:42.485      362.587988     5853.695592    -3575.060837       1.400222       3.832381       6.436851
12 Nov 2018 00:54:52.485      376.567629     5891.658766    -3510.473254       1.395678       3.760174       6.480533
12 Nov 2018 00:55:02.485      390.500971     5928.897506    -3445.452817       1.390962       3.687496       6.523421
12 Nov 2018 00:55:12.485      404.386296     5965.407153    -3380.007498       1.386074       3.614357       6.565509
12 Nov 2018 00:55:22.485      418.221890     6001.183134    -3314.145321       1.381016       3.540765       6.606792
12 Nov 2018 00:55:32.485      432.006046     6036.220969    -3247.874364       1.375787       3.466729       6.647264
12 Nov 2018 00:55:42.485      445.737063     6070.516266    -3181.202760       1.370388       3.392259       6.686921
12 Nov 2018 00:55:52.485      459.413247     6104.064728    -3114.138690       1.364820       3.317363       6.725756
12 Nov 2018 00:56:02.485      473.032910     6136.862146    -3046.690388       1.359084       3.242052       6.763766
12 Nov 2018 00:56:12.485      486.594370     6168.904406    -2978.866138       1.353180       3.166333       6.800945
12 Nov 2018 00:56:22.485      500.095952     6200.187487    -2910.674269       1.347109       3.090217       6.837289
12 Nov 2018 00:56:32.485      513.535990     6230.707460    -2842.123162       1.340871       3.013713       6.872792
12 Nov 2018 00:56:42.485      526.912822     6260.460492    -2773.221242       1.334468       2.936831       6.907451
12 Nov 2018 00:56:52.485      540.224796     6289.442842    -2703.976980       1.327900       2.859579       6.941260
12 Nov 2018 00:57:02.485      553.470267     6317.650867    -2634.398891       1.321167       2.781967       6.974215
12 Nov 2018 00:57:12.485      566.647599     6345.081019    -2564.495535       1.314272       2.704006       7.006313
12 Nov 2018 00:57:22.485      579.755162     6371.729845    -2494.275511       1.307214       2.625704       7.037548
12 Nov 2018 00:57:32.485      592.791335     6397.593990    -2423.747462       1.299994       2.547071       7.067917
12 Nov 2018 00:57:42.485      605.754506     6422.670196    -2352.920070       1.292614       2.468117       7.097416
12 Nov 2018 00:57:52.485      618.643073     6446.955301    -2281.802057       1.285073       2.388853       7.126041
12 Nov 2018 00:58:02.485      631.455441     6470.446244    -2210.402183       1.277374       2.309287       7.153788
12 Nov 2018 00:58:12.485      644.190025     6493.140061    -2138.729242       1.269517       2.229429       7.180653
12 Nov 2018 00:58:22.485      656.845250     6515.033887    -2066.792066       1.261502       2.149290       7.206634
12 Nov 2018 00:58:32.485      669.419549     6536.124956    -1994.599522       1.253332       2.068879       7.231726
12 Nov 2018 00:58:42.485      681.911366     6556.410603    -1922.160509       1.245006       1.988207       7.255927
12 Nov 2018 00:58:52.485      694.319155     6575.888262    -1849.483959       1.236526       1.907283       7.279233
12 Nov 2018 00:59:02.485      706.641381     6594.555467    -1776.578834       1.227893       1.826118       7.301642
12 Nov 2018 00:59:12.485      718.876518     6612.409854    -1703.454128       1.219109       1.744721       7.323149
12 Nov 2018 00:59:22.485      731.023051     6629.449159    -1630.118863       1.210173       1.663104       7.343753
12 Nov 2018 00:59:32.485      743.079477     6645.671221    -1556.582088       1.201087       1.581274       7.363451
12 Nov 2018 00:59:42.485      755.044302     6661.073979    -1482.852882       1.191853       1.499244       7.382239
12 Nov 2018 00:59:52.485      766.916045     6675.655475    -1408.940345       1.182471       1.417024       7.400116
12 Nov 2018 01:00:02.485      778.693235     6689.413854    -1334.853604       1.172943       1.334623       7.417079
12 Nov 2018 01:00:12.485      790.374414     6702.347364    -1260.601810       1.163269       1.252052       7.433127
12 Nov 2018 01:00:22.485      801.958135     6714.454355    -1186.194133       1.153451       1.169321       7.448255
12 Nov 2018 01:00:32.485      813.442964     6725.733283    -1111.639767       1.143491       1.086441       7.462464
12 Nov 2018 01:00:42.485      824.827477     6736.182704    -1036.947924       1.133388       1.003421       7.475751
12 Nov 2018 01:00:52.485      836.110264     6745.801280     -962.127834       1.123146       0.920273       7.488113
12 Nov 2018 01:01:02.485      847.289929     6754.587777     -887.188744       1.112764       0.837007       7.499550
12 Nov 2018 01:01:12.485      858.365086     6762.541066     -812.139917       1.102245       0.753633       7.510060
12 Nov 2018 01:01:22.485      869.334364     6769.660119     -736.990632       1.091588       0.670162       7.519642
12 Nov 2018 01:01:32.485      880.196404     6775.944016     -661.750179       1.080797       0.586604       7.528294
12 Nov 2018 01:01:42.485      890.949862     6781.391939     -586.427862       1.069872       0.502969       7.536014
12 Nov 2018 01:01:52.485      901.593404     6786.003176     -511.032996       1.058814       0.419268       7.542803
12 Nov 2018 01:02:02.485      912.125714     6789.777120     -435.574905       1.047626       0.335512       7.548659
12 Nov 2018 01:02:12.485      922.545487     6792.713268     -360.062922       1.036307       0.251711       7.553582
12 Nov 2018 01:02:22.485      932.851432     6794.811220     -284.506387       1.024861       0.167875       7.557570
12 Nov 2018 01:02:32.485      943.042274     6796.070684     -208.914647       1.013287       0.084015       7.560622
12 Nov 2018 01:02:42.485      953.116751     6796.491471     -133.297055       1.001588       0.000141       7.562740
12 Nov 2018 01:02:52.485      963.073615     6796.073498      -57.662966       0.989765      -0.083736       7.563922
12 Nov 2018 01:03:02.485      972.911633     6794.816785       17.978260       0.977819      -0.167605       7.564167
12 Nov 2018 01:03:12.485      982.629586     6792.721460       93.617263       0.965752      -0.251456       7.563477
